address, latitude, longitude
"00 N 200 W, Salt Lake City, Utah",40.7651384,-111.8968176
"000 CRYSTAL AVE, Salt Lake City, Utah",40.71456,-111.8558051
"900 W CANNON OAK PL, Salt Lake City, Utah",0,0
"8000 S REDWOOD RD, Salt Lake City, Utah",40.7291229,-111.9391159
"00 W 8600 S, Salt Lake City, Utah",0,0
"00 W 1700 S, Salt Lake City, Utah",40.733514,-111.8926011
"2700 S SONNET DR, Salt Lake City, Utah",0,0
"1500 W WALNUT DR, Salt Lake City, Utah",40.7780971124213,-111.933625878385
"1100 E / 100 S, Salt Lake City, Utah",40.767056,-111.8597
"6 S RIO GRANDE ST, Salt Lake City, Utah",40.765857,-111.904198
"000 E HILLSIDE AVE, Salt Lake City, Utah",0,0
"700 NORTH TERMINAL NORTHBOUND DR, Salt Lake City, Utah",0,0
"200 E DOWNINGTON AVE, Salt Lake City, Utah",40.730557,-111.885186
"1000 E 11TH AVE, Salt Lake City, Utah",40.7807922258514,-111.861064876032
"00 E 700 N, Salt Lake City, Utah",40.7846272,-111.8870022
"600 W 800 S, Salt Lake City, Utah",40.751878,-111.873752
"600 E NORTHCREST DR, Salt Lake City, Utah",40.784283,-111.869886
"900 S / MAIN ST, Salt Lake City, Utah",40.749651,-111.891189
"2100 S 1800 E, Salt Lake City, Utah",40.725386,-111.839629
"400 W 100 S, Salt Lake City, Utah",40.771668,-111.902427
"700 S 1200 E, Salt Lake City, Utah",40.754015,-111.856845
"1400 E PRESIDENTS CIR, Salt Lake City, Utah",0,0
"200 S / 800 E, Salt Lake City, Utah",40.764925,-111.868032
"900 N 1400 W, Salt Lake City, Utah",40.788956891752,-111.93094871267
"1800 E STRATFORD AVE, Salt Lake City, Utah",0,0
"1700 E LOGAN AVE, Salt Lake City, Utah",40.734649,-111.842104
"300 W / 2100 S, Salt Lake City, Utah",40.725276,-111.899819
"3000 S 700 E, Salt Lake City, Utah",40.70538,-111.871402
"1700 N CAVALLO DR, Salt Lake City, Utah",0,0
"3800 S REDWOOD RD, Salt Lake City, Utah",40.7291229,-111.9391159
"1000 E CRANDALL AVE, Salt Lake City, Utah",0,0
"3800 S HUMMINGBIRD ST, Salt Lake City, Utah",0,0
"1400 W BEACON HILL DR, Salt Lake City, Utah",0,0
"1400 W LEADVILLE AVE, Salt Lake City, Utah",0,0
"000 E ORPHEUM AVE, Salt Lake City, Utah",0,0
"100 E 500 N, Salt Lake City, Utah",40.779855,-111.887142
"000 S 300 W, Salt Lake City, Utah",40.7671902,-111.8997866
"8000 S PEREGRINE PL, Salt Lake City, Utah",0,0
"PARLEYS WAY / TEXAS ST, Salt Lake City, Utah",0,0
"1900 S 500 W, Salt Lake City, Utah",40.7297042020202,-111.905667868687
"2600 E ST MARYS WAY, Salt Lake City, Utah",40.742393,-111.815197
"14000 S MINUTEMAN DR, Salt Lake City, Utah",0,0
"1000 N TWICKENHAM DR, Salt Lake City, Utah",0,0
"4100 W CENTRAL AVE, Salt Lake City, Utah",40.6823118,-111.8951623
"800 S 300 E, Salt Lake City, Utah",40.751874,-111.88233
"1700 1/2 S 500 E, Salt Lake City, Utah",40.7464643,-111.8767884
"CALIFORNIA AVE / NAVAJO ST, Salt Lake City, Utah",0,0
"1200 S MAJOR ST, Salt Lake City, Utah",0,0
"1800 S ROBERTA ST, Salt Lake City, Utah",40.7254415,-111.8835068
"1200 E WILMINGTON AVE, Salt Lake City, Utah",0,0
"1900 S 500 E, Salt Lake City, Utah",40.7670215,-111.8767809
"1000 W 800 S, Salt Lake City, Utah",40.752363,-111.921933
"1300 S / 300 W, Salt Lake City, Utah",40.741538,-111.882321
"400 S 600 W, Salt Lake City, Utah",40.760517,-111.908355
"1600 S 900 E, Salt Lake City, Utah",40.7347698823529,-111.865437235294
"400 S 400 E, Salt Lake City, Utah",40.760727,-111.902692
"1500 W IVY CIR, Salt Lake City, Utah",40.7857043,-111.9374595
"300 N TAURUS CIR, Salt Lake City, Utah",40.7764153131313,-111.94494789899
"200 W / 500 S, Salt Lake City, Utah",40.758398,-111.885201
"7TH AVE / C ST, Salt Lake City, Utah",0,0
"300 N 4100 W, Salt Lake City, Utah",40.7759313,-111.8896534
"000 5TH AVE, Salt Lake City, Utah",40.7750967,-111.8732149
"900 S WASATCH DR, Salt Lake City, Utah",0,0
"400 N E ST, Salt Lake City, Utah",40.778631,-111.877455
"300 N FEDERAL HEIGHTS CIR, Salt Lake City, Utah",40.7760090366521,-111.843298819338
"500 W 600 S, Salt Lake City, Utah",40.756169,-111.905493
"300 SOUTH 2400 WEST, Salt Lake City, Utah",40.762834,-111.8696969
"1400 E BLAINE AVE, Salt Lake City, Utah",0,0
"600 N CHICAGO ST, Salt Lake City, Utah",0,0
"1900 WEST NORTH TEMPLE, Salt Lake City, Utah",40.77241075,-111.948272516312
"700 S ROBERTA ST, Salt Lake City, Utah",40.7254415,-111.8835068
"2300 S 800 E, Salt Lake City, Utah",40.720895431659,-111.868321585187
"800 N 400 W, Salt Lake City, Utah",40.75182,-111.902632
"2300 FOOTHILL DR, Salt Lake City, Utah",40.7204875555556,-111.811192555556
"2700 S SIERRA PARK CIR, Salt Lake City, Utah",0,0
"GATE 11 SLC INTL AIRPORT, Salt Lake City, Utah",0,0
"100 N FAIRFAX RD, Salt Lake City, Utah",40.7766648,-111.8508337
"1300 E 4TH AVE, Salt Lake City, Utah",40.773745,-111.851375283784
"1500 S GRAMERCY RD, Salt Lake City, Utah",40.7384849905412,-111.982597826921
"400 S 250 W, Salt Lake City, Utah",40.7605698770834,-111.884621999967
"00 E 200 N, Salt Lake City, Utah",40.7736086,-111.8900825
"P ST / 4TH AVE, Salt Lake City, Utah",40.769744125,-111.860946
"000 PINNOCCHIO DR, Salt Lake City, Utah",40.7881241,-111.9198767
"7200 S I 15 NORTHBOUND FWY, Salt Lake City, Utah",0,0
"CENTER ST / MAIN ST, Salt Lake City, Utah",40.7827473,-111.8965755
"1400 W 800 S, Salt Lake City, Utah",40.7523446686135,-111.931043188177
"200 S WEST CT, Salt Lake City, Utah",40.7647428,-111.8959383
"300 S EMERY ST, Salt Lake City, Utah",0,0
"3700 WEST TERMINAL DR., Salt Lake City, Utah",0,0
"600 E WILSON AVE, Salt Lake City, Utah",40.732154,-111.873748
"100 E WOOD AVE, Salt Lake City, Utah",40.7351442,-111.8623726
"4400 W MAYAN ST, Salt Lake City, Utah",0,0
"1600 E HARRISON AVE, Salt Lake City, Utah",0,0
"CALIFORNIA AVE / GLADIOLA ST, Salt Lake City, Utah",0,0
"1700 W 3870 S, Salt Lake City, Utah",40.730052,-111.939117
"400 N 2370 W, Salt Lake City, Utah",40.7763833,-111.9574762
"600 S / STATE ST, Salt Lake City, Utah",40.756182,-111.88833
"2300 E 900 S, Salt Lake City, Utah",40.749537,-111.825141
"400 S 200 E, Salt Lake City, Utah",40.760569,-111.888442696203
"4200 W S.R. 186, Salt Lake City, Utah",0,0
"30O W HOPE  AVE, Salt Lake City, Utah",0,0
"3000 E DICKENS PL, Salt Lake City, Utah",40.7461655050103,-111.804463843539
"7 N CHICAGO ST, Salt Lake City, Utah",40.769576755102,-111.918492
"1400 S 50 E, Salt Lake City, Utah",40.7386349,-111.9277139
"2800 S MAIN ST, Salt Lake City, Utah",40.7651388,-111.8911802
"200 SURPRISE AVE, Salt Lake City, Utah",0,0
"000 NORTH TEMPLE ST, Salt Lake City, Utah",0,0
"2000 S 300 W, Salt Lake City, Utah",40.727665,-111.899764
"1600 W PAXTON AVE, Salt Lake City, Utah",40.743498,-111.8996742
"H ST / 3RD AVE, Salt Lake City, Utah",40.7695158335114,-111.873155
"2000 S 2300 E, Salt Lake City, Utah",40.726707,-111.825184
"STATE ST / YALE AVE, Salt Lake City, Utah",0,0
"600 S 600 W, Salt Lake City, Utah",40.781943,-111.906233
"100 E KELSY AVE, Salt Lake City, Utah",0,0
"200 W 100 S, Salt Lake City, Utah",40.767046,-111.896922
"000 E GIRARD AVE, Salt Lake City, Utah",40.7815208,-111.8880026
"200 N 4500 W, Salt Lake City, Utah",40.77368755,-111.897270771258
"400 E ALAMEDA AVE, Salt Lake City, Utah",40.768329,-111.87948
"900 S 300 W, Salt Lake City, Utah",40.7497,-111.882327
"1300 S DOVER RD, Salt Lake City, Utah",0,0
"300 S EDISON ST, Salt Lake City, Utah",0,0
"100 WEST TEMPLE ST, Salt Lake City, Utah",0,0
"200 N A ST, Salt Lake City, Utah",0,0
"200 S 7200 W, Salt Lake City, Utah",40.7644594,-112.0628998
"MCCLELLAND ST / SUGARMONT DR, Salt Lake City, Utah",0,0
"5500 W 700 S, Salt Lake City, Utah",40.754673,-112.022106
"3900 W 1580 N, Salt Lake City, Utah",0,0
"700 E COATSVILLE AVE, Salt Lake City, Utah",40.7314479,-111.8654524
"1200 S REDWOOD DR, Salt Lake City, Utah",0,0
"300 W / NORTH TEMPLE ST, Salt Lake City, Utah",0,0
"2100 WEST NORTH TEMPLE, Salt Lake City, Utah",40.7715924312691,-111.953039714109
"000 REGENT ST, Salt Lake City, Utah",40.7670226,-111.88975
"1700 S 2000 E, Salt Lake City, Utah",40.733461,-111.833726
"4800 W 4985 S, Salt Lake City, Utah",40.7473085,-112.0059017
"700 E LINDEN AVE, Salt Lake City, Utah",40.761655,-111.870897
"600 N 3775 W, Salt Lake City, Utah",40.7825076,-111.9436491
"1700 N CHICAGO ST, Salt Lake City, Utah",0,0
"I200NB 2100 N ON RAMP / I 215 NORTHBOUND FWY, Salt Lake City, Utah",0,0
"1300 N CATHERINE ST, Salt Lake City, Utah",40.7962878892951,-111.933228067085
"4TH AVE / T ST, Salt Lake City, Utah",40.7695160416667,-111.854969
"000 SIR PATRICK DR, Salt Lake City, Utah",40.7825123,-111.9460857
"1500 S IFIFTEEN FWY, Salt Lake City, Utah",0,0
"1100 W 600 N, Salt Lake City, Utah",40.782463,-111.922728
"HARVARD AVE / STATE ST, Salt Lake City, Utah",0,0
"1200 S 2100 E, Salt Lake City, Utah",40.743342,-111.830816
"3500 W 500 S, Salt Lake City, Utah",40.758483,-111.975084
"1100 S 2000 E, Salt Lake City, Utah",40.745181,-111.833787
"00 E 300 N, Salt Lake City, Utah",40.7759313,-111.8896534
"700 N SIR PATRICK DR, Salt Lake City, Utah",40.786101,-111.946018
"400 E SLADE PL, Salt Lake City, Utah",40.763857,-111.878044
"2000 S LINCOLN ST, Salt Lake City, Utah",40.7028349,-111.8640499
"1700 S MONTE VISTA CIR, Salt Lake City, Utah",0,0
"1200 W DUPONT AVE, Salt Lake City, Utah",40.797618,-111.925693
"3500 W MEADOWBROOK DR, Salt Lake City, Utah",0,0
"1400 N BARONESS ST, Salt Lake City, Utah",0,0
"700 S FULTON ST, Salt Lake City, Utah",0,0
"1800 E WESTMINSTER AVE, Salt Lake City, Utah",0,0
"800 S 800 W, Salt Lake City, Utah",40.751809,-111.914068
"2800 S ZENITH CIR, Salt Lake City, Utah",0,0
"900 W 100 S, Salt Lake City, Utah",40.765945,-111.916937
"2000 E YALE AVE, Salt Lake City, Utah",0,0
"000 JEREMY ST, Salt Lake City, Utah",40.7584361,-111.9153922
"6000 W 2100 S, Salt Lake City, Utah",40.726008,-112.035273
"700 N TERMINAL DR, Salt Lake City, Utah",0,0
"3700 TERMINAL NORTHBOUND DR, Salt Lake City, Utah",0,0
"500 E COMMONWEALTH AVE, Salt Lake City, Utah",40.72451,-111.876645
"1800 S WEST TEMPLE ST, Salt Lake City, Utah",0,0
"1600 W 640 N, Salt Lake City, Utah",0,0
"2200 W NORTH TEMPLE ST, Salt Lake City, Utah",0,0
"000 P ST, Salt Lake City, Utah",40.7729379,-111.8610487
"1700 E 900 S, Salt Lake City, Utah",40.749719,-111.84272
"2700 N 2200 W, Salt Lake City, Utah",40.828158,-111.953372
"2000 E LEWIS ST, Salt Lake City, Utah",0,0
"1800 W POLARIS WAY, Salt Lake City, Utah",40.777054,-111.943843
"1300 E I80 EASTBOUND FWY, Salt Lake City, Utah",0,0
"00 W GROVE AVE, Salt Lake City, Utah",0,0
"2400 E HERITAGE WAY, Salt Lake City, Utah",0,0
"4000 W 2100 N, Salt Lake City, Utah",40.8130467,-111.967718
"600 S WASHINGTON ST, Salt Lake City, Utah",40.756173,-111.898636
"2600 E MAYWOOD DR, Salt Lake City, Utah",40.7189352261232,-111.817239594454
"1400 S INDUSTRIAL RD, Salt Lake City, Utah",0,0
"I 00 NORTHBOUND FWY / 600 N, Salt Lake City, Utah",0,0
"300 N EDMONDS PL, Salt Lake City, Utah",40.777915,-111.909609
"WELLINGTON ST / 2100 S, Salt Lake City, Utah",40.725386,-111.838478
"JEFFERSON CIR / WEST TEMPLE ST, Salt Lake City, Utah",0,0
"1400 E HARVARD AVE, Salt Lake City, Utah",0,0
"1200 S WALLACE RD, Salt Lake City, Utah",0,0
"000 GILLESPIE AVE, Salt Lake City, Utah",40.7569042,-111.9629525
"2000 S BANGERTER NORTHBOUND HWY, Salt Lake City, Utah",0,0
"1000 E 2700 S, Salt Lake City, Utah",40.712595,-111.862367
"1100 E BRICKYARD RD, Salt Lake City, Utah",40.701707,-111.859621
"500 S BANGERTER NORTHBOUND HWY, Salt Lake City, Utah",0,0
"000 BURBANK AVE, Salt Lake City, Utah",40.7435553,-111.932795
"4200 W COMMERCIAL WAY, Salt Lake City, Utah",0,0
"3300 W DESERT WILLOW DR, Salt Lake City, Utah",0,0
"100 E MAIN ST, Salt Lake City, Utah",40.76705,-111.891202
"900 S / 200 W, Salt Lake City, Utah",40.749696,-111.885196
"100 N 3750 W, Salt Lake City, Utah",40.770482,-111.9664587
"1000 S WASHINGTON ST, Salt Lake City, Utah",0,0
"STATE ST / WESTMINSTER AVE, Salt Lake City, Utah",0,0
"1700 S / 1300 E, Salt Lake City, Utah",40.733385,-111.853998
"2900 W 2100 S, Salt Lake City, Utah",40.7261742549352,-111.960575724372
"2100 E LOGAN AVE, Salt Lake City, Utah",0,0
"700 N REDWOOD RD, Salt Lake City, Utah",40.784864,-111.939259
"2000 W 4700 S, Salt Lake City, Utah",0,0
"600 N I 15 NORTHBOUND FWY, Salt Lake City, Utah",0,0
"00 E BRYAN AVE, Salt Lake City, Utah",0,0
"2200 W  NORTH TEMPLE, Salt Lake City, Utah",40.77159,-111.953704
"000 E NORTH TEMPLE ST, Salt Lake City, Utah",0,0
"6 S 000 W, Salt Lake City, Utah",0,0
"1100 S REDWOOD RD, Salt Lake City, Utah",40.7291229,-111.9391159
"6 TH AVE /  I ST, Salt Lake City, Utah",0,0
"100 W 300 N, Salt Lake City, Utah",40.776055,-111.894404
"4000 S WASATCH BLVD, Salt Lake City, Utah",0,0
"400 N BILLY MITCHELL RD, Salt Lake City, Utah",40.7791974139494,-112.014504486103
"400 S 800 E, Salt Lake City, Utah",40.760578,-111.868031
"700 N TERMIMNAL DR, Salt Lake City, Utah",0,0
"800 E BROWNING AVE, Salt Lake City, Utah",40.738858,-111.868031
"7000 W 620 N, Salt Lake City, Utah",0,0
"200 S I215 NORTHBOUND FWY, Salt Lake City, Utah",0,0
"2300 N 2200 W, Salt Lake City, Utah",40.820341,-111.953368
"3800 W DIRECTORS RW, Salt Lake City, Utah",0,0
"1000 S NAVAJO ST, Salt Lake City, Utah",0,0
"00 S MAIN ST, Salt Lake City, Utah",40.7651388,-111.8911802
"900 W / 300 S, Salt Lake City, Utah",40.762894,-111.91699
"100 W 400 S, Salt Lake City, Utah",40.760569,-111.889138898734
"CONCORD ST / CALIFORNIA AVE, Salt Lake City, Utah",0,0
"HIGHLAND DR / PARKWAY AVE, Salt Lake City, Utah",0,0
"WEST TEMPLE ST / 900 S, Salt Lake City, Utah",0,0
"ASHTON AVE / WINDSOR ST, Salt Lake City, Utah",0,0
"000 S WOLCOTT ST, Salt Lake City, Utah",40.7680534,-111.8489866
"1600 W NORTHWOOD AVE, Salt Lake City, Utah",40.782983,-111.937034
"000 PIONEER RD, Salt Lake City, Utah",40.7393558,-111.9580115
"3500 W SR 186, Salt Lake City, Utah",0,0
"1600 S MOHAWK WAY, Salt Lake City, Utah",40.734443,-111.811179
"1200 E 4TH AVE, Salt Lake City, Utah",40.773872,-111.853415
"200 S / HAWKES CT, Salt Lake City, Utah",0,0
"600 S DELONG ST, Salt Lake City, Utah",40.7565983009313,-111.953465451362
"1100 S 1400 W, Salt Lake City, Utah",40.7466897572243,-111.931290052068
"2800 S 1200 E, Salt Lake City, Utah",40.708786,-111.857031
"300 W / 400 S, Salt Lake City, Utah",40.760522,-111.899777
"1400 S 500 E, Salt Lake City, Utah",40.739037,-111.876877
"800 W CALIFORNIA AVE, Salt Lake City, Utah",0,0
"400 W 1280 S, Salt Lake City, Utah",40.7418865029823,-111.902625222778
"1500 W SECRET GARDEN PL, Salt Lake City, Utah",40.734547,-111.937486
"5400 S STATE ST, Salt Lake City, Utah",0,0
"700 W 200 N, Salt Lake City, Utah",40.773771,-111.911279
"1800 W MORTON DR, Salt Lake City, Utah",40.798967,-111.945329
"600 N DEXTER ST, Salt Lake City, Utah",0,0
"1000 S BANGERTER SOUTHBOUND HWY, Salt Lake City, Utah",0,0
"300 N ALMOND ST, Salt Lake City, Utah",40.776108,-111.893834
"1200 E WILSON AVE, Salt Lake City, Utah",0,0
"BELMONT AVE / LINCOLN ST, Salt Lake City, Utah",40.7655598,-111.8638109
"1500 N CHICAGO ST, Salt Lake City, Utah",0,0
"1ST AVE / D ST, Salt Lake City, Utah",0,0
"6O S 600 E, Salt Lake City, Utah",40.7691468336648,-111.87402874223
"MANDALAY RD / INDEPENDENCE BLVD, Salt Lake City, Utah",0,0
"C ST / SOUTH TEMPLE ST, Salt Lake City, Utah",0,0
"600 N 3900 W, Salt Lake City, Utah",40.7825076,-111.9436491
"REDWOOD RD / 400 S, Salt Lake City, Utah",40.7291229,-111.9391159
"000 SIGNORA DR, Salt Lake City, Utah",40.7844614,-111.9213801
"1800 W JENNIFER WAY, Salt Lake City, Utah",40.777589,-111.941798
"1900 E MARY DOTT WAY, Salt Lake City, Utah",0,0
"600 E 600 S, Salt Lake City, Utah",40.756188,-111.874025
"SOUTH TEMPLE ST / K ST, Salt Lake City, Utah",0,0
"1700 S I15 SOUTHBOUND FWY, Salt Lake City, Utah",0,0
"2400 N REDWOOD RD, Salt Lake City, Utah",40.8180869997842,-111.938005294527
"400 E COATSVILLE AVE, Salt Lake City, Utah",40.731367,-111.879462
"800 E 6TH AVE, Salt Lake City, Utah",40.77614,-111.865435
"1700 S SUGAR HOUSE LN, Salt Lake City, Utah",0,0
"1300 S COLONIAL DR, Salt Lake City, Utah",0,0
"200 S BANKS CT, Salt Lake City, Utah",0,0
"900 E 1ST AVE, Salt Lake City, Utah",40.770476,-111.862385
"700 E ASHTON AVE, Salt Lake City, Utah",40.719793,-111.87042
"100 S WEST TEMPLE ST, Salt Lake City, Utah",0,0
"1900 W 500 S, Salt Lake City, Utah",40.758513,-111.949804
"400 E 600 S, Salt Lake City, Utah",40.756187,-111.879747
"WOLCOTT ST / FEDERAL WAY, Salt Lake City, Utah",0,0
"1000 W TEMPLE ST, Salt Lake City, Utah",0,0
"400 N HODGES LN, Salt Lake City, Utah",0,0
"1700 W 1000 N, Salt Lake City, Utah",40.7910529,-111.9363991
"300 N 200 W, Salt Lake City, Utah",40.7627,-111.89692
"400 E HOLLYWOOD AVE, Salt Lake City, Utah",40.727092,-111.879459
"800 S FREEMONT AVE, Salt Lake City, Utah",0,0
"MEAD AVE / EMERY ST, Salt Lake City, Utah",0,0
"1000 W 3300 S, Salt Lake City, Utah",40.7800578,-111.9197047
"1400 E 2100 S, Salt Lake City, Utah",40.7254017378369,-111.843543304749
"CLEVELAND AVE / STATE ST, Salt Lake City, Utah",0,0
"300 N I15 NORTHBOUND FWY, Salt Lake City, Utah",0,0
"200 S POPLAR CT, Salt Lake City, Utah",0,0
"1700 E YALECREST AVE, Salt Lake City, Utah",40.746807,-111.842098
"800 W 700 N, Salt Lake City, Utah",40.784639,-111.914145
"800 E HARRISON AVE, Salt Lake City, Utah",40.739741,-111.868032
"1700 E HERBERT AVE, Salt Lake City, Utah",40.74597,-111.842097
"2600 S JASPER ST, Salt Lake City, Utah",40.713340489669,-111.863504037531
"900 E GARFIELD AVE, Salt Lake City, Utah",40.729773,-111.865168
"REDWOOD RD / I80 WB ONRAMP, Salt Lake City, Utah",0,0
"4100 W 600 N, Salt Lake City, Utah",40.7825076,-111.9436491
"400 S POST ST, Salt Lake City, Utah",40.76051,-111.918364
"6TH AVE / F ST, Salt Lake City, Utah",0,0
"900 E KENSINGTON AVE, Salt Lake City, Utah",40.735898,-111.865169
"000 STAR CREST DR, Salt Lake City, Utah",0,0
"300 S 5500 W, Salt Lake City, Utah",40.7631857171717,-112.022413050505
"700 S RICHARDS ST, Salt Lake City, Utah",40.7238743,-111.8928022
"600 N EAST CAPITOL BLVD, Salt Lake City, Utah",0,0
"500 E LELAND AVE, Salt Lake City, Utah",0,0
"600 E / 100 S, Salt Lake City, Utah",40.767057,-111.874027
"1200 E 2ND AVE, Salt Lake City, Utah",40.771609,-111.853417
"2600 E EAGLE WAY, Salt Lake City, Utah",40.736596,-111.815638
"800 S 1200 E, Salt Lake City, Utah",40.751845,-111.856847
"600 N TERMINAL NORTHBOUND DR, Salt Lake City, Utah",0,0
"1700 W I 80 WESTBOUND FWY, Salt Lake City, Utah",0,0
"1100 S 1700 E, Salt Lake City, Utah",40.7449254545357,-111.84236744487
"2000 N BECK ST, Salt Lake City, Utah",0,0
"1900 E RAMONA AVE, Salt Lake City, Utah",0,0
"1100 N TWICKENHAM DR, Salt Lake City, Utah",0,0
"200 S 200 W, Salt Lake City, Utah",40.764876,-111.89692
"800 S 1900 E, Salt Lake City, Utah",40.750618,-111.836611
"2700 W 1500 S, Salt Lake City, Utah",40.7378431,-111.9605723
"1200 W 2100 S, Salt Lake City, Utah",40.7254832,-111.8728439
"1500 E 900 S, Salt Lake City, Utah",40.750337,-111.933658
"500 N STARCREST DR, Salt Lake City, Utah",40.780424,-111.943573
"600 N / 1200 W, Salt Lake City, Utah",40.782498,-111.925404
"700 E 1ST AVE, Salt Lake City, Utah",40.770477,-111.866927
"6TH AVE E ST, Salt Lake City, Utah",0,0
"SOUTH TEMPLE ST / STATE ST, Salt Lake City, Utah",0,0
"4000 W 1580 N, Salt Lake City, Utah",0,0
"1200 NORTH 3822 WEST, Salt Lake City, Utah",40.7833514,-111.9918609
"900 S 1700 E, Salt Lake City, Utah",40.749719,-111.84272
"1300 E 3010 S, Salt Lake City, Utah",40.7058161818182,-111.855437272727
"600 E HOLLYWOOD AVE, Salt Lake City, Utah",40.727524,-111.873747
"1900 E HERBERT AVE, Salt Lake City, Utah",0,0
"1400 E RAMONA AVE, Salt Lake City, Utah",0,0
"700 S 6400 W, Salt Lake City, Utah",40.7548255,-112.0346884
"300 N 3700 W, Salt Lake City, Utah",40.7742911967783,-111.97902498932
"300 W/2100 S, Salt Lake City, Utah",40.725276,-111.899819
"2000 S 2000 E, Salt Lake City, Utah",40.7140603,-111.8340779
"500 E SEGO AVE, Salt Lake City, Utah",40.7549791,-111.878172
"1900 W SIR JAMES WAY, Salt Lake City, Utah",40.7838816,-111.9414782
"400 N WRIGHT BROTHERS DR, Salt Lake City, Utah",40.779683,-112.005653
"700 W PACIFIC AVE, Salt Lake City, Utah",0,0
"600 W 500 S, Salt Lake City, Utah",40.758404,-111.873755
"000 ELM AVE, Salt Lake City, Utah",40.7238707,-111.862682
"1300 S EARL DR, Salt Lake City, Utah",0,0
"3000 W DECADE DR, Salt Lake City, Utah",0,0
"800 N. 2200 W. BUILDING 3, Salt Lake City, Utah",0,0
"1100 N 1200 W, Salt Lake City, Utah",40.792891,-111.927037079507
"PROFESSIONAL CIR / GLADIOLA ST, Salt Lake City, Utah",0,0
"1900 S 1800 E, Salt Lake City, Utah",40.7289395180007,-111.839483279761
"600 N WEST CAPITOL ST, Salt Lake City, Utah",0,0
"600 E 16TH AVE, Salt Lake City, Utah",40.787356,-111.871383
"1300 W DUPONT AVE, Salt Lake City, Utah",40.7979549254638,-111.928678599987
"1700 W 100 N, Salt Lake City, Utah",40.7291229,-111.9391159
"6700 W BOTTLEBRUSH LN, Salt Lake City, Utah",0,0
"2100 W NORTH TEMPLE ST, Salt Lake City, Utah",0,0
"200 N SUN ARBOR TE, Salt Lake City, Utah",0,0
"000 S 1200 E, Salt Lake City, Utah",40.7650983,-111.8569544
"800 S GLENDALE ST, Salt Lake City, Utah",0,0
"1700 S 3300 W, Salt Lake City, Utah",41.2299628,-112.0586299
"300 E MILTON AVE, Salt Lake City, Utah",40.734674,-111.882315
"NORTH TEMPLE ST / WEST TEMPLE ST, Salt Lake City, Utah",0,0
"1000 E 1200 S, Salt Lake City, Utah",40.742785,-111.862566
"600 N AIRPORT RD, Salt Lake City, Utah",40.7825076,-111.9436491
"600 S 5600 W, Salt Lake City, Utah",40.7568468150541,-112.02483825757
"1ST AVE / DOUGLAS ST, Salt Lake City, Utah",0,0
"IVY CIR / RIVERSIDE DR, Salt Lake City, Utah",0,0
"1400 S SWANER RD, Salt Lake City, Utah",0,0
"400 W 500 N, Salt Lake City, Utah",40.780334,-111.902431
"1000 S REDWOOD RD, Salt Lake City, Utah",40.7291229,-111.9391159
"1200 E RAMONA AVE, Salt Lake City, Utah",0,0
"2500 W CUSTER RD, Salt Lake City, Utah",40.731372,-111.956098999734
"900 S 1100 E, Salt Lake City, Utah",40.750356,-111.922259
"ATKIN AVE 2000 E, Salt Lake City, Utah",40.7101656,-111.8436163
"800 S GREEN ST, Salt Lake City, Utah",0,0
"00 N CHURCHILL DR, Salt Lake City, Utah",0,0
"2600 E EVERGREEN AVE, Salt Lake City, Utah",0,0
"1400 W CALIFORNIA AVE, Salt Lake City, Utah",0,0
"900 E EAST PL, Salt Lake City, Utah",0,0
"1300 W 1300 S, Salt Lake City, Utah",40.741555,-111.853729
"500 E 300 S, Salt Lake City, Utah",40.762747,-111.876619
"2400 E COMMONWEALTH AVE, Salt Lake City, Utah",0,0
"1000 W SIGNORA DR, Salt Lake City, Utah",0,0
"3500 W 2100 N, Salt Lake City, Utah",40.8131062370348,-111.974626915608
"700 N JORDAN RIVER PKY, Salt Lake City, Utah",0,0
"1200 N CAPISTRANO DR, Salt Lake City, Utah",0,0
"00 NORTH 2400 WEST, Salt Lake City, Utah",40.7714802,-111.9582137
"NAVAJO ST VAN BUREN AVE, Salt Lake City, Utah",0,0
"4400 S CENTURY DR, Salt Lake City, Utah",0,0
"600 S MCCLELLAND ST, Salt Lake City, Utah",40.7650722,-111.8610038
"1500 E BLAINE AVE, Salt Lake City, Utah",40.73157,-111.847784
"700 W 600 S, Salt Lake City, Utah",40.7562798,-111.9042693
"1700 W DALE RIDGE AVE, Salt Lake City, Utah",0,0
"700 N 200 W, Salt Lake City, Utah",40.78457025,-111.896493523163
"PIERPONT AVE / WEST TEMPLE ST, Salt Lake City, Utah",0,0
"400 N SOUTH ACCESS RD, Salt Lake City, Utah",0,0
"2800 W 4100 S, Salt Lake City, Utah",40.84512,-111.904883
"1700 W JOUST CT, Salt Lake City, Utah",0,0
"1400 S 1900 E, Salt Lake City, Utah",40.7388535,-111.836961167729
"500 N MAIN ST, Salt Lake City, Utah",40.758353,-111.891195
"000 200 E, Salt Lake City, Utah",40.7604591,-111.885371
"2000 E CRYSTAL AVE, Salt Lake City, Utah",0,0
"1700 E PRINCETON AVE, Salt Lake City, Utah",40.743612,-111.842099
"1100 W 300 N, Salt Lake City, Utah",40.762682,-111.922654
"1100 S CONSTITUTION EAST DR, Salt Lake City, Utah",0,0
"1200 W 300 S, Salt Lake City, Utah",40.76275,-111.85657
"2100 S 4250 W, Salt Lake City, Utah",40.7280191,-111.9926639
"1000 E 300 S, Salt Lake City, Utah",40.762751,-111.862296
